old_path,new_path,confidence,rule_applied,notes,requires_review
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K01_certification-authority-basis/ASSETS/EXEMPLARS/k01-baseline-release-snapshot-example/00_AMPEL360_SPACET_PLUS_90_SCH_SB90_K01_CERT__k01-baseline-snapshot-example-manifest_v01.json,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K01_certification-authority-basis/ASSETS/EXEMPLARS/k01-baseline-release-snapshot-example/00_AMPEL360_SPACET_PLUS_GEN_SB90_K01_CERT__k01-baseline-snapshot-example-manifest_SCH_v01_ACTIVE.json,0.75,v4→v5_migration,BUCKET 90 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-08-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-08-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_07/07_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-07-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_07/07_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-07-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_21/21_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-21-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_21/21_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-21-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_113/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-113-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_113/00_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-113-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_109/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-109-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_109/00_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-109-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-100-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-100-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_53/53_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-53-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_53/53_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-53-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_57/57_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-57-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_57/57_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-57-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-05-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-05-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_24/24_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-24-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_24/24_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-24-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_27/27_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-27-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_27/27_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-27-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_18/18_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-18-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_18/18_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-18-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_110/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-110-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_110/00_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-110-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_32/32_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-32-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_32/32_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-32-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_101/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-101-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_101/00_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-101-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-22-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_22/22_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-22-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_06/06_AMPEL360_SPACET_PLUS_00_IDX_LC01_K05_CERT__k05-ata-06-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_CERT-cert-certification-authorities/KNOTS/K05_model-fidelity-verification-credit/ATA_TASKS/ATA_06/06_AMPEL360_SPACET_PLUS_GEN_LC01_K05_CERT__k05-ata-06-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-industrialization-supplychain-quality_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-industrialization-supplychain-quality_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-reliability-growth-maintenance-intervals-health_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/00_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-reliability-growth-maintenance-intervals-health_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K01_certification-authority-basis/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_PMO__k01-certification-authority-basis_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K01_certification-authority-basis/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_PMO__k01-certification-authority-basis_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K02_conops-mission-phases/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K02_PMO__k02-conops-mission-phases_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K02_conops-mission-phases/00_AMPEL360_SPACET_PLUS_GEN_LC01_K02_PMO__k02-conops-mission-phases_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_10/10_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-10-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_10/10_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-10-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-00-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-00-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_51/51_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-51-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_51/51_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-51-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_82/82_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-82-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_82/82_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-82-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_70/70_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-70-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_70/70_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-70-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_89/89_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-89-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_89/89_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-89-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-100-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_100/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-100-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-115-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_115/00_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-115-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-05-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-05-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_80/80_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-80-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_80/80_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-80-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_00_IDX_LC01_K10_PMO__k10-ata-20-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K10_industrialization-supplychain-quality/ATA_TASKS/ATA_20/20_AMPEL360_SPACET_PLUS_GEN_LC01_K10_PMO__k10-ata-20-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-08-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_08/08_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-08-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_108/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-108-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_108/00_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-108-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_88/88_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-88-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_88/88_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-88-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_113/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-113-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_113/00_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-113-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-05-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_05/05_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-05-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_45/45_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-45-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_45/45_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-45-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_77/77_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-77-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_77/77_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-77-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_79/79_AMPEL360_SPACET_PLUS_00_IDX_LC01_K14_PMO__k14-ata-79-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K14_reliability-growth-maintenance-intervals-health/ATA_TASKS/ATA_79/79_AMPEL360_SPACET_PLUS_GEN_LC01_K14_PMO__k14-ata-79-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_00_IDX_LC01_K01_PMO__k01-ata-00-tasklist_v01.md,AMPEL360-SPACE-T-PORTAL/STK_PMO-pmo-program-management-office/KNOTS/K01_certification-authority-basis/ATA_TASKS/ATA_00/00_AMPEL360_SPACET_PLUS_GEN_LC01_K01_PMO__k01-ata-00-tasklist_IDX_v01_ACTIVE.md,0.75,v4→v5_migration,BUCKET 00 → BLOCK GEN | STATUS: ACTIVE (Version v01 suggests initial active release),YES
